time	V(n002)	V(n005)-V(n001)	I(D2)	I(V1)
7.934436981615632e-01	-2.695144e+00	9.546561e+00	6.059869e-02	6.150205e-02
7.944202606615632e-01	-2.252882e+00	8.581662e+00	1.360150e-02	1.432736e-02
7.953968231615632e-01	-1.585172e+00	7.531809e+00	2.581821e-04	7.922151e-04
7.959620025270929e-01	-1.109059e+00	6.923650e+00	2.351552e-07	4.227964e-04
7.965876366466459e-01	-6.033115e-01	6.144950e+00	-5.706393e-08	3.059790e-04
7.970119250740468e-01	-2.842141e-01	5.485687e+00	-6.699376e-08	2.335291e-04
7.973166985107583e-01	-3.197588e-02	4.965871e+00	-6.367644e-08	1.867101e-04
7.976502036259503e-01	2.852477e-01	4.384433e+00	-6.070977e-08	1.425882e-04
7.983172138563344e-01	9.851198e-01	3.186953e+00	-5.388956e-08	7.620823e-05
7.992937763563344e-01	2.045629e+00	1.372775e+00	-3.937557e-08	1.076902e-05
7.994158466688344e-01	2.168672e+00	1.142716e+00	-3.728249e-08	6.311844e-06
7.996599872938344e-01	2.384456e+00	7.084847e-01	-2.931752e-08	2.976314e-06
8.001482685438344e-01	2.795035e+00	4.034784e-02	-6.107880e-10	-1.456753e-06
8.006291743236118e-01	3.190360e+00	-3.470319e-01	3.006526e-08	-7.515107e-06
8.007417548290328e-01	3.259124e+00	-4.023216e-01	3.562218e-08	-1.015151e-05
8.009669158398747e-01	3.362580e+00	-4.761608e-01	4.299445e-08	-1.935928e-05
8.014172378615585e-01	3.602783e+00	-5.463703e-01	5.122300e-08	-4.857517e-05
8.020400358260330e-01	3.981549e+00	-5.903149e-01	5.681979e-08	-1.083558e-04
8.027292557747214e-01	4.473462e+00	-6.232409e-01	6.308368e-08	-2.000214e-04
8.037058182747214e-01	5.295979e+00	-6.594138e-01	5.513106e-07	-3.646683e-04
8.046823807747214e-01	6.158986e+00	-6.907296e-01	5.619692e-04	-1.112655e-03
8.056589432747214e-01	6.930348e+00	-7.351398e-01	1.288744e-02	-1.362890e-02
8.064516687878290e-01	7.467440e+00	-7.833071e-01	5.047555e-02	-5.136217e-02
8.073065180447182e-01	7.967377e+00	-8.311501e-01	1.154171e-01	-1.164416e-01
8.082830805447182e-01	8.403006e+00	-8.572922e-01	1.838986e-01	-1.850466e-01
8.092596430447182e-01	8.675853e+00	-8.389854e-01	2.289148e-01	-2.301427e-01
8.098646829849809e-01	8.741952e+00	-8.276920e-01	2.399868e-01	-2.412344e-01
8.105496987710371e-01	8.699009e+00	-8.438501e-01	2.328006e-01	-2.340354e-01
8.114946556720005e-01	8.479345e+00	-8.577099e-01	1.963895e-01	-1.975596e-01
8.124712181720005e-01	8.077962e+00	-8.441029e-01	1.325235e-01	-1.335792e-01
8.134477806720005e-01	7.526061e+00	-8.029099e-01	6.032870e-02	-6.123136e-02
8.144243431720005e-01	6.867303e+00	-7.384253e-01	1.349520e-02	-1.422029e-02
8.154009056720005e-01	6.098492e+00	-6.666255e-01	2.522107e-04	-7.854355e-04
8.159673600963412e-01	5.554194e+00	-6.424623e-01	2.265072e-07	-4.218552e-04
8.166179025206108e-01	4.864531e+00	-6.263833e-01	-5.852927e-08	-3.006451e-04
8.170223851139158e-01	4.475395e+00	-6.128097e-01	-6.650617e-08	-2.317827e-04
8.173225939966210e-01	4.224122e+00	-6.047039e-01	-6.326920e-08	-1.857583e-04
8.176357905726769e-01	3.984640e+00	-5.973151e-01	-6.073150e-08	-1.437785e-04
8.181937161629016e-01	3.605902e+00	-5.691707e-01	-5.524748e-08	-8.571728e-05
8.191367782648202e-01	3.042665e+00	-4.449081e-01	-4.159330e-08	-1.548152e-05
8.192588485773202e-01	2.983524e+00	-4.024718e-01	-3.897199e-08	-1.008391e-05
8.195029892023202e-01	2.888424e+00	-2.677872e-01	-3.517535e-08	-5.439028e-06
8.199912704523202e-01	2.698124e+00	4.591662e-02	-1.869313e-08	-2.582348e-07
8.200661877715291e-01	2.641177e+00	1.007885e-01	-1.097517e-08	1.765821e-07
8.202160224099468e-01	2.456631e+00	1.987509e-01	1.039160e-10	8.785369e-07
8.202534810695513e-01	2.406721e+00	2.207630e-01	1.307244e-09	1.166360e-06
8.203283983887601e-01	2.314632e+00	2.921290e-01	1.125402e-08	2.018948e-06
8.204782330271779e-01	2.154486e+00	5.215890e-01	3.020483e-08	4.434579e-06
8.207499546025537e-01	1.879060e+00	1.019035e+00	3.856116e-08	1.097615e-05
8.210131446064883e-01	1.589265e+00	1.507269e+00	4.342165e-08	2.205820e-05
8.215395246143576e-01	9.715241e-01	2.473672e+00	5.238186e-08	5.877847e-05
8.221637618795595e-01	2.683062e-01	3.598023e+00	5.757668e-08	1.223117e-04
8.228307956603185e-01	-3.780567e-01	4.756670e+00	6.384954e-08	2.147779e-04
8.238073581603185e-01	-1.135663e+00	6.321554e+00	1.168675e-06	3.838746e-04
8.247839206603185e-01	-1.784393e+00	7.659639e+00	9.830340e-04	1.553613e-03
8.257604831603185e-01	-2.360611e+00	8.766612e+00	1.621520e-02	1.697563e-02
8.265587347647483e-01	-2.709636e+00	9.543452e+00	5.779543e-02	5.870056e-02
8.274105513091762e-01	-2.941591e+00	1.024398e+01	1.236563e-01	1.246962e-01
8.283871138091762e-01	-3.109286e+00	1.082675e+01	1.898103e-01	1.909688e-01
8.293636763091762e-01	-3.203380e+00	1.114431e+01	2.305430e-01	2.317737e-01
8.300750960108001e-01	-3.224195e+00	1.120224e+01	2.397998e-01	2.410471e-01
8.307222791317203e-01	-3.199994e+00	1.112721e+01	2.290195e-01	2.302476e-01
8.316988416317203e-01	-3.097700e+00	1.078584e+01	1.849491e-01	1.860990e-01
8.326754041317203e-01	-2.918344e+00	1.018191e+01	1.168322e-01	1.178585e-01
8.336519666317203e-01	-2.617595e+00	9.353826e+00	4.728438e-02	4.815146e-02
8.346285291317203e-01	-2.132502e+00	8.359151e+00	8.736154e-03	9.422185e-03
8.356050916317203e-01	-1.417327e+00	7.307238e+00	6.892471e-05	5.618309e-04
8.361926789369267e-01	-8.939888e-01	6.671591e+00	-4.378670e-09	3.781121e-04
8.366900022937257e-01	-4.813802e-01	6.003506e+00	-6.386510e-08	2.883092e-04
8.372255805539591e-01	-5.781879e-02	5.118503e+00	-6.353429e-08	2.017754e-04
8.376760871509151e-01	3.554458e-01	4.335545e+00	-5.933029e-08	1.387739e-04
8.380999107208041e-01	7.945046e-01	3.579612e+00	-5.658636e-08	9.025935e-05
8.386083063167818e-01	1.352815e+00	2.650161e+00	-5.019725e-08	4.771888e-05
8.392676228508871e-01	2.072093e+00	1.413747e+00	-2.820170e-08	1.083192e-05
8.393896931633871e-01	2.194824e+00	1.185582e+00	-2.801992e-08	6.867591e-06
8.396338337883871e-01	2.410475e+00	7.519166e-01	-2.952311e-08	3.345178e-06
8.401221150383871e-01	2.825536e+00	5.844231e-02	-2.678311e-09	-1.049947e-06
8.405639136415719e-01	3.214283e+00	-3.114079e-01	2.617581e-08	-6.048501e-06
8.406662517565853e-01	3.280278e+00	-3.653903e-01	3.195941e-08	-8.114089e-06
8.408709279866120e-01	3.369997e+00	-4.464647e-01	4.010868e-08	-1.525683e-05
8.412802804466654e-01	3.578900e+00	-5.291733e-01	4.891993e-08	-3.877081e-05
8.419044142457193e-01	3.945340e+00	-5.827081e-01	5.510826e-08	-9.382025e-05
8.425854405936397e-01	4.411926e+00	-6.178608e-01	6.077515e-08	-1.794821e-04
8.435620030936397e-01	5.201908e+00	-6.557398e-01	2.136910e-07	-3.385183e-04
8.445385655936397e-01	6.049571e+00	-6.841812e-01	2.359988e-04	-7.586051e-04
8.455151280936397e-01	6.827425e+00	-7.265968e-01	9.888621e-03	-1.060271e-02
8.463595722257339e-01	7.407079e+00	-7.812672e-01	4.555845e-02	-4.642854e-02
8.472573837524018e-01	7.939434e+00	-8.320990e-01	1.115208e-01	-1.125377e-01
8.482339462524018e-01	8.385140e+00	-8.566704e-01	1.809948e-01	-1.821377e-01
8.492105087524018e-01	8.665717e+00	-8.416214e-01	2.272238e-01	-2.284486e-01
8.498557265092930e-01	8.739985e+00	-8.299675e-01	2.396594e-01	-2.409064e-01
8.505463684577975e-01	8.699175e+00	-8.441525e-01	2.328306e-01	-2.340654e-01
8.514892406098212e-01	8.481151e+00	-8.576212e-01	1.966859e-01	-1.978565e-01
8.524658031098212e-01	8.080661e+00	-8.442345e-01	1.329340e-01	-1.339905e-01
8.534423656098212e-01	7.529440e+00	-8.032274e-01	6.068689e-02	-6.159048e-02
8.544189281098212e-01	6.871341e+00	-7.387819e-01	1.363631e-02	-1.436242e-02
8.553954906098212e-01	6.099718e+00	-6.659732e-01	2.565544e-04	-7.908280e-04
8.559479929656956e-01	5.564647e+00	-6.419516e-01	2.417542e-07	-4.255038e-04
8.565811587594007e-01	4.891125e+00	-6.271682e-01	-5.696383e-08	-3.071072e-04
8.569997293983231e-01	4.487079e+00	-6.135440e-01	-6.704296e-08	-2.354695e-04
8.573067062842616e-01	4.228568e+00	-6.053805e-01	-6.370294e-08	-1.882001e-04
8.576463998867583e-01	3.969664e+00	-5.979373e-01	-6.063156e-08	-1.431920e-04
8.583257870917517e-01	3.518169e+00	-5.489123e-01	-5.372625e-08	-7.563099e-05
8.593023495917517e-01	2.962154e+00	-3.646306e-01	-3.943326e-08	-1.054043e-05
8.594244199042517e-01	2.906052e+00	-3.159222e-01	-3.732644e-08	-6.135343e-06
8.596685605292517e-01	2.798859e+00	-1.552758e-01	-2.927192e-08	-2.858912e-06
8.601568417792517e-01	2.471571e+00	2.829715e-01	-2.596003e-11	1.559211e-06
8.606393033062908e-01	1.993090e+00	8.440957e-01	3.158156e-08	7.718196e-06
8.607453926733569e-01	1.877963e+00	1.011088e+00	3.650312e-08	1.021036e-05
8.609575714074892e-01	1.644787e+00	1.403492e+00	4.278105e-08	1.876329e-05
8.613819288757537e-01	1.147190e+00	2.185216e+00	5.081997e-08	4.581385e-05
8.620121721828184e-01	4.251665e-01	3.327946e+00	5.653644e-08	1.053456e-04
8.626982984151177e-01	-2.637463e-01	4.530581e+00	6.261628e-08	1.955021e-04
8.636748609151177e-01	-1.045695e+00	6.121165e+00	4.428100e-07	3.589508e-04
8.646514234151177e-01	-1.698576e+00	7.494243e+00	4.695468e-04	1.014180e-03
8.656279859151177e-01	-2.290293e+00	8.627693e+00	1.209080e-02	1.282642e-02
8.664266244221791e-01	-2.662108e+00	9.421873e+00	4.894909e-02	4.983129e-02
8.672876153360763e-01	-2.913195e+00	1.015324e+01	1.139110e-01	1.149326e-01
8.682641778360763e-01	-3.092490e+00	1.076763e+01	1.827899e-01	1.839359e-01
8.692407403360763e-01	-3.198378e+00	1.111924e+01	2.283281e-01	2.295549e-01
8.698550350404531e-01	-3.224271e+00	1.119997e+01	2.398466e-01	2.410940e-01
8.705461113395455e-01	-3.208637e+00	1.115974e+01	2.328329e-01	2.340678e-01
8.714888225337303e-01	-3.125778e+00	1.088200e+01	1.967087e-01	1.978794e-01
8.724653850337303e-01	-2.965045e+00	1.033256e+01	1.329657e-01	1.340222e-01
8.734419475337303e-01	-2.695762e+00	9.548147e+00	6.071457e-02	6.161823e-02
8.744185100337303e-01	-2.253805e+00	8.583591e+00	1.364724e-02	1.437343e-02
8.753950725337303e-01	-1.592797e+00	7.522624e+00	2.610305e-04	7.954116e-04
8.759605818769661e-01	-1.119351e+00	6.905388e+00	2.402070e-07	4.231714e-04
8.766101273349031e-01	-5.842474e-01	6.104208e+00	-5.832586e-08	3.019664e-04
8.770091245989626e-01	-2.778015e-01	5.490254e+00	-6.675085e-08	2.338659e-04
8.773064700908100e-01	-3.127599e-02	4.983357e+00	-6.350177e-08	1.881271e-04
8.776274143132887e-01	2.723037e-01	4.424499e+00	-6.081618e-08	1.451248e-04
8.782305080523566e-01	9.044731e-01	3.344875e+00	-5.480442e-08	8.319371e-05
8.792070705523566e-01	1.975757e+00	1.535612e+00	-4.033296e-08	1.325541e-05
8.793291408648566e-01	2.099729e+00	1.305754e+00	-3.797705e-08	8.258370e-06
8.795732814898566e-01	2.317121e+00	8.533591e-01	-3.253294e-08	4.261599e-06
8.800615627398566e-01	2.741874e+00	1.908446e-02	-1.196329e-08	4.761322e-08
8.801581705950832e-01	2.846117e+00	-8.558740e-02	-5.324101e-09	-6.102268e-07
8.803513863055363e-01	3.082933e+00	-1.943598e-01	9.034948e-09	-2.278344e-06
8.803996902331497e-01	3.126744e+00	-2.212660e-01	1.672357e-08	-2.883829e-06
8.804962980883763e-01	3.176602e+00	-2.748669e-01	3.132580e-08	-4.548229e-06
8.806895137988294e-01	3.253761e+00	-3.721788e-01	3.763096e-08	-9.176263e-06
8.809890679669001e-01	3.387915e+00	-4.746255e-01	4.320902e-08	-2.117958e-05
8.814924501621768e-01	3.658436e+00	-5.530455e-01	5.191278e-08	-5.505283e-05
8.821485771782339e-01	4.064587e+00	-5.955451e-01	5.754559e-08	-1.211327e-04
8.828495000100698e-01	4.575867e+00	-6.272130e-01	6.411545e-08	-2.179875e-04
8.838260625100698e-01	5.407118e+00	-6.624227e-01	1.346701e-06	-3.875076e-04
8.848026250100698e-01	6.259327e+00	-6.964192e-01	1.083834e-03	-1.658085e-03
8.857791875100698e-01	7.014288e+00	-7.448673e-01	1.680986e-02	-1.757379e-02
8.865738303436980e-01	7.544614e+00	-7.906494e-01	5.878935e-02	-5.969711e-02
8.874219009976025e-01	8.028569e+00	-8.338442e-01	1.245571e-01	-1.255987e-01
8.883984634976025e-01	8.443137e+00	-8.586550e-01	1.904354e-01	-1.915950e-01
8.893750259976025e-01	8.686511e+00	-8.477964e-01	2.306969e-01	-2.319279e-01
8.900980459944886e-01	8.739409e+00	-8.323917e-01	2.395653e-01	-2.408122e-01
8.907596476743866e-01	8.669743e+00	-8.429441e-01	2.279056e-01	-2.291317e-01
8.917362101743866e-01	8.396036e+00	-8.570662e-01	1.827670e-01	-1.839130e-01
8.927127726743866e-01	7.952978e+00	-8.373594e-01	1.139349e-01	-1.149556e-01
8.936893351743866e-01	7.371440e+00	-7.887754e-01	4.501287e-02	-4.587330e-02
8.946658976743866e-01	6.686337e+00	-7.219839e-01	7.972357e-03	-8.651138e-03
8.956424601743866e-01	5.859457e+00	-6.608019e-01	5.431895e-05	-5.399458e-04
8.962485666097819e-01	5.252665e+00	-6.342030e-01	-1.985601e-08	-3.675577e-04
8.967152658659943e-01	4.791261e+00	-6.231766e-01	-6.578089e-08	-2.837055e-04
8.972236467192252e-01	4.350999e+00	-6.114535e-01	-6.379305e-08	-2.021186e-04
8.977042755723903e-01	3.977403e+00	-5.961659e-01	-5.903295e-08	-1.355437e-04
8.981530050368298e-01	3.664034e+00	-5.771942e-01	-5.601104e-08	-8.512665e-05
8.986730487806922e-01	3.348880e+00	-5.158567e-01	-4.904966e-08	-4.368086e-05
8.993713341901972e-01	2.992826e+00	-3.326651e-01	-2.496529e-08	-8.232778e-06
8.994934045026972e-01	2.938128e+00	-2.782976e-01	-2.567519e-08	-4.812663e-06
8.997375451276972e-01	2.838266e+00	-1.421733e-01	-3.557244e-08	-1.354701e-06
8.997985802839472e-01	2.815343e+00	-1.074668e-01	-3.512111e-08	-7.865660e-07
8.999206505964472e-01	2.771778e+00	-3.530674e-02	-3.224912e-08	-1.449196e-07
8.999511681745722e-01	2.763348e+00	-1.159464e-02	-2.904796e-08	-5.802335e-08
9.000122033308222e-01	2.750279e+00	5.090194e-02	-1.285102e-08	2.445901e-09
9.000274621198847e-01	2.740592e+00	6.495994e-02	-7.699563e-09	1.753411e-08
9.000579796980097e-01	2.704559e+00	8.455839e-02	-1.751637e-09	7.626037e-08
9.001190148542597e-01	2.623167e+00	1.175510e-01	5.859297e-11	3.177504e-07
9.002410851667597e-01	2.459022e+00	1.844143e-01	8.110032e-10	1.065485e-06
9.002716027448847e-01	2.419164e+00	2.050371e-01	3.626157e-09	1.328012e-06
9.003326379011347e-01	2.346847e+00	2.726508e-01	1.575544e-08	2.037572e-06
9.004547082136347e-01	2.219520e+00	4.712971e-01	3.171159e-08	3.946689e-06
9.006988488386347e-01	1.976334e+00	9.237641e-01	3.713550e-08	9.350095e-06
9.009343296601088e-01	1.722205e+00	1.361301e+00	4.133571e-08	1.816281e-05
9.014052913030568e-01	1.172330e+00	2.228293e+00	5.052244e-08	4.822500e-05
9.020694384957186e-01	4.122979e-01	3.430485e+00	5.629873e-08	1.116372e-04
9.027118181501470e-01	-2.325095e-01	4.554104e+00	6.183470e-08	1.969275e-04
9.036883806501470e-01	-1.025584e+00	6.141989e+00	4.863986e-07	3.614405e-04
9.046649431501470e-01	-1.698728e+00	7.511221e+00	5.081309e-04	1.055407e-03
9.056415056501470e-01	-2.295872e+00	8.642695e+00	1.293734e-02	1.367540e-02
9.064683676445882e-01	-2.675316e+00	9.461492e+00	5.218134e-02	5.307065e-02
9.073475323075157e-01	-2.926591e+00	1.019810e+01	1.186462e-01	1.196767e-01
9.083240948075157e-01	-3.100832e+00	1.079697e+01	1.862680e-01	1.874202e-01
9.093006573075157e-01	-3.201252e+00	1.113199e+01	2.296036e-01	2.308327e-01
9.099476447811697e-01	-3.225308e+00	1.120262e+01	2.403146e-01	2.415628e-01
9.105805401645345e-01	-3.207897e+00	1.115406e+01	2.325132e-01	2.337476e-01
9.115447989666509e-01	-3.118447e+00	1.085757e+01	1.936024e-01	1.947677e-01
9.125213614666509e-01	-2.953108e+00	1.029345e+01	1.287051e-01	1.297536e-01
9.134979239666509e-01	-2.675732e+00	9.497167e+00	5.703938e-02	5.793342e-02
9.144744864666509e-01	-2.222268e+00	8.524064e+00	1.222852e-02	1.294410e-02
9.154510489666509e-01	-1.549344e+00	7.464529e+00	1.814783e-04	7.047174e-04
9.160006970521142e-01	-1.083215e+00	6.868001e+00	1.353718e-07	4.151634e-04
9.166209515700560e-01	-5.695985e-01	6.090913e+00	-5.923138e-08	3.001804e-04
9.170531397652641e-01	-2.345706e-01	5.415569e+00	-6.603089e-08	2.271618e-04
9.173871262438127e-01	4.825109e-02	4.843745e+00	-6.257969e-08	1.766189e-04
9.177041230536913e-01	3.523291e-01	4.289081e+00	-6.018752e-08	1.348112e-04
9.181989982439881e-01	8.759068e-01	3.402130e+00	-5.534290e-08	8.253211e-05
9.189231365639091e-01	1.654389e+00	2.067981e+00	-4.637919e-08	3.347985e-05
9.198996990639091e-01	2.621741e+00	2.316190e-01	-2.880430e-08	1.342951e-06
9.200217693764091e-01	2.751764e+00	5.355775e-02	-2.086340e-08	-1.544822e-07
9.202659100014091e-01	3.058351e+00	-1.460648e-01	1.037037e-08	-1.393753e-06
9.203269451576591e-01	3.114574e+00	-1.815360e-01	2.037627e-08	-1.973307e-06
9.204490154701591e-01	3.169465e+00	-2.491145e-01	3.315754e-08	-3.856123e-06
9.206931560951591e-01	3.264834e+00	-3.693093e-01	3.801731e-08	-9.697248e-06
9.210573261129186e-01	3.433846e+00	-4.827754e-01	4.423157e-08	-2.630406e-05
9.217856661484374e-01	3.844901e+00	-5.751412e-01	5.441669e-08	-8.369555e-05
9.225194349738156e-01	4.330615e+00	-6.122956e-01	6.062535e-08	-1.694560e-04
9.232954468703626e-01	4.950715e+00	-6.420341e-01	7.905090e-08	-2.902714e-04
9.242720093703626e-01	5.819568e+00	-6.741529e-01	3.881204e-05	-5.096248e-04
9.252485718703626e-01	6.626400e+00	-7.171469e-01	6.346764e-03	-7.008847e-03
9.262251343703626e-01	7.315529e+00	-7.826080e-01	3.979634e-02	-4.064156e-02
9.271780061492582e-01	7.894294e+00	-8.324518e-01	1.053974e-01	-1.064018e-01
9.281545686492582e-01	8.355233e+00	-8.556147e-01	1.761564e-01	-1.772907e-01
9.291311311492582e-01	8.650483e+00	-8.428402e-01	2.246844e-01	-2.259047e-01
9.297987938374789e-01	8.735729e+00	-8.328018e-01	2.389468e-01	-2.401925e-01
9.305251943518397e-01	8.700281e+00	-8.459883e-01	2.330173e-01	-2.342525e-01
9.314548095151958e-01	8.492496e+00	-8.570442e-01	1.985490e-01	-1.997230e-01
9.324313720151958e-01	8.097699e+00	-8.450537e-01	1.355349e-01	-1.365961e-01
9.334079345151958e-01	7.550836e+00	-8.052435e-01	6.297768e-02	-6.388715e-02
9.343844970151958e-01	6.895788e+00	-7.417526e-01	1.455464e-02	-1.528725e-02
9.353610595151958e-01	6.129072e+00	-6.678805e-01	3.156301e-04	-8.567459e-04
9.359142886812638e-01	5.594095e+00	-6.429386e-01	3.363104e-07	-4.321438e-04
9.365490956314254e-01	4.909966e+00	-6.268907e-01	-5.556979e-08	-3.125272e-04
9.369258839220146e-01	4.539504e+00	-6.150522e-01	-6.822671e-08	-2.473832e-04
9.372600167789482e-01	4.254181e+00	-6.070380e-01	-6.468079e-08	-1.952734e-04
9.376226519816264e-01	3.974945e+00	-5.993373e-01	-6.075513e-08	-1.467025e-04
9.383479223869827e-01	3.487692e+00	-5.514908e-01	-5.389316e-08	-7.337612e-05
9.392421290621085e-01	2.970224e+00	-3.958747e-01	-4.327271e-08	-1.204377e-05
9.393641993746085e-01	2.913831e+00	-3.485260e-01	-4.025236e-08	-7.434422e-06
9.396083399996085e-01	2.815993e+00	-1.899781e-01	-3.110886e-08	-3.720321e-06
9.400966212496085e-01	2.580122e+00	1.945582e-01	-7.228836e-09	1.286579e-07
9.401729037258224e-01	2.508123e+00	2.468302e-01	-3.203818e-09	6.341875e-07
9.403254686782503e-01	2.304092e+00	3.324259e-01	1.613271e-09	1.932524e-06
9.403636099163573e-01	2.255439e+00	3.622113e-01	6.592399e-09	2.375213e-06
9.404398923925712e-01	2.169180e+00	4.611200e-01	2.191822e-08	3.545734e-06
9.405924573449991e-01	2.013896e+00	7.253602e-01	3.527358e-08	6.631955e-06
9.408542927077435e-01	1.743212e+00	1.211930e+00	4.088570e-08	1.437153e-05
9.411244679115717e-01	1.436449e+00	1.711617e+00	4.685106e-08	2.772232e-05
9.416648183192281e-01	8.035756e-01	2.701701e+00	5.382418e-08	7.046123e-05
9.424061005009335e-01	4.746962e-04	4.024622e+00	6.003280e-08	1.545807e-04
9.431947317694286e-01	-6.941195e-01	5.364537e+00	7.168892e-08	2.735721e-04
9.441712942694286e-01	-1.377060e+00	6.855422e+00	1.860243e-05	4.699893e-04
9.451478567694286e-01	-2.003729e+00	8.099340e+00	4.665430e-03	5.307716e-03
9.461244192694286e-01	-2.524603e+00	9.138348e+00	3.445106e-02	3.527789e-02
9.471009817694286e-01	-2.863254e+00	1.000986e+01	9.964082e-02	1.006334e-01
9.480548440136336e-01	-3.061445e+00	1.065728e+01	1.699653e-01	1.710886e-01
9.490314065136336e-01	-3.184035e+00	1.106662e+01	2.219669e-01	2.231824e-01
9.496364135912635e-01	-3.218306e+00	1.118380e+01	2.371392e-01	2.383817e-01
9.504647374983082e-01	-3.210247e+00	1.117179e+01	2.335102e-01	2.347463e-01
9.513564813963666e-01	-3.142077e+00	1.093625e+01	2.036655e-01	2.048486e-01
9.523330438963666e-01	-2.991974e+00	1.042186e+01	1.428619e-01	1.439364e-01
9.533096063963666e-01	-2.740982e+00	9.666206e+00	6.964419e-02	7.057024e-02
9.542861688963666e-01	-2.325502e+00	8.722649e+00	1.740370e-02	1.815474e-02
9.552627313963666e-01	-1.706663e+00	7.657306e+00	5.457589e-04	1.106459e-03
9.558038322597331e-01	-1.274210e+00	7.066600e+00	8.329660e-07	4.544253e-04
9.565018492797430e-01	-6.907964e-01	6.261897e+00	-5.088622e-08	3.209255e-04
9.568506042652311e-01	-4.198144e-01	5.754248e+00	-6.826270e-08	2.599296e-04
9.572497216643465e-01	-9.925455e-02	5.080435e+00	-6.522412e-08	1.974181e-04
9.576838108778902e-01	3.012908e-01	4.324352e+00	-6.033196e-08	1.377887e-04
9.581216679630544e-01	7.541815e-01	3.542133e+00	-5.706068e-08	8.844608e-05
9.586769595163902e-01	1.353004e+00	2.524610e+00	-4.959983e-08	4.545480e-05
9.595720810914561e-01	2.290402e+00	8.426765e-01	-2.793759e-08	4.593666e-06
9.596941514039561e-01	2.410165e+00	6.137072e-01	-2.845034e-08	1.924294e-06
9.599382920289561e-01	2.662802e+00	2.218093e-01	-2.438485e-08	2.529458e-07
9.602519775659490e-01	3.028303e+00	-1.315425e-01	1.239070e-08	-1.264957e-06
9.603021305861887e-01	3.071497e+00	-1.680177e-01	2.132787e-08	-1.675581e-06
9.604024366266680e-01	3.116558e+00	-2.236536e-01	3.289697e-08	-3.067180e-06
9.606030487076267e-01	3.193174e+00	-3.272545e-01	3.699330e-08	-7.270969e-06
9.609664601819746e-01	3.353742e+00	-4.582865e-01	4.270089e-08	-2.154373e-05
9.616088399351266e-01	3.703696e+00	-5.611401e-01	5.310706e-08	-6.717342e-05
9.623864181147876e-01	4.203660e+00	-6.068609e-01	5.994696e-08	-1.518930e-04
9.631182549959756e-01	4.773767e+00	-6.357980e-01	6.891604e-08	-2.604549e-04
9.640948174959756e-01	5.644885e+00	-6.691618e-01	1.049806e-05	-4.472292e-04
9.650713799959756e-01	6.480385e+00	-7.087183e-01	3.573114e-03	-4.200316e-03
9.660479424959756e-01	7.197684e+00	-7.682362e-01	2.947097e-02	-3.028428e-02
9.669263878726453e-01	7.755741e+00	-8.145275e-01	8.574051e-02	-8.670640e-02
9.678243090214663e-01	8.221217e+00	-8.454227e-01	1.546063e-01	-1.557022e-01
9.688008715214663e-01	8.574002e+00	-8.459473e-01	2.119842e-01	-2.131820e-01
9.695406853649589e-01	8.708036e+00	-8.449879e-01	2.343155e-01	-2.355530e-01
9.704290309469823e-01	8.704724e+00	-8.534212e-01	2.337740e-01	-2.350105e-01
9.712983950386661e-01	8.541000e+00	-8.542824e-01	2.065435e-01	-2.077317e-01
9.722749575386661e-01	8.172526e+00	-8.484640e-01	1.471104e-01	-1.481926e-01
9.732515200386661e-01	7.646126e+00	-8.141785e-01	7.367056e-02	-7.460628e-02
9.742280825386661e-01	7.006173e+00	-7.536621e-01	1.927200e-02	-2.003388e-02
9.752046450386661e-01	6.275037e+00	-6.717386e-01	7.363072e-04	-1.308616e-03
9.757361217320191e-01	5.783579e+00	-6.444621e-01	1.275670e-06	-4.678995e-04
9.763411946693211e-01	5.123703e+00	-6.290331e-01	-4.258247e-08	-3.496881e-04
9.766585354309648e-01	4.796361e+00	-6.202435e-01	-6.788159e-08	-2.923781e-04
9.770358362283529e-01	4.456329e+00	-6.123233e-01	-6.640518e-08	-2.295965e-04
9.773435893773252e-01	4.198976e+00	-6.040568e-01	-6.302160e-08	-1.826615e-04
9.776353456027052e-01	3.973009e+00	-5.957644e-01	-6.099983e-08	-1.426937e-04
9.779501959764166e-01	3.745970e+00	-5.850992e-01	-5.743457e-08	-1.048975e-04
9.783106331689236e-01	3.505869e+00	-5.676641e-01	-5.528901e-08	-6.939749e-05
9.788276658507461e-01	3.209841e+00	-4.829016e-01	-4.764120e-08	-3.443251e-05
9.796037075595925e-01	2.843194e+00	-2.096679e-01	-2.824492e-08	-3.861358e-06
9.797257778720925e-01	2.793030e+00	-1.470277e-01	-2.841813e-08	-1.599029e-06
9.799699184970925e-01	2.706508e+00	1.085391e-02	-2.764350e-08	-9.883095e-08
9.800086317084280e-01	2.684857e+00	3.792628e-02	-2.131542e-08	1.723028e-08
9.800860581310992e-01	2.604272e+00	8.474811e-02	-6.767309e-09	2.380400e-07
9.802409109764414e-01	2.401406e+00	1.689126e-01	1.912983e-09	1.084668e-06
9.802796241877769e-01	2.352266e+00	2.000999e-01	7.196719e-09	1.418284e-06
9.803570506104481e-01	2.265278e+00	3.032113e-01	2.270209e-08	2.379562e-06
9.805119034557903e-01	2.108678e+00	5.742231e-01	3.496398e-08	5.040448e-06
9.807805977830844e-01	1.836407e+00	1.075290e+00	3.917776e-08	1.196309e-05
9.810578590758313e-01	1.527717e+00	1.588971e+00	4.500935e-08	2.444439e-05
